Row ID,Order ID,Order Date,On Truck Scan Date,Ship Mode
3550,CA-2020-155292,30/10/2020,02/11/2020,Express
3253,CA-2020-110373,27/10/2020,02/11/2020,Standard Processing
3254,CA-2020-110373,27/10/2020,02/11/2020,Standard Processing
7712,CA-2020-139353,28/10/2020,02/11/2020,Standard Processing
7713,CA-2020-139353,28/10/2020,02/11/2020,Standard Processing
7714,CA-2020-139353,28/10/2020,02/11/2020,Standard Processing
7332,CA-2020-115119,26/10/2020,02/11/2020,Standard Processing
7333,CA-2020-115119,26/10/2020,02/11/2020,Standard Processing
684,US-2020-168116,4/11/2020,04/11/2020,Express
685,US-2020-168116,4/11/2020,04/11/2020,Express
9224,CA-2020-121160,4/11/2020,04/11/2020,Express
9225,CA-2020-121160,4/11/2020,04/11/2020,Express
9226,CA-2020-121160,4/11/2020,04/11/2020,Express
9227,CA-2020-121160,4/11/2020,04/11/2020,Express
4260,CA-2020-118367,28/10/2020,04/11/2020,Standard Processing
6495,CA-2020-111262,28/10/2020,04/11/2020,Standard Processing
6496,CA-2020-111262,28/10/2020,04/11/2020,Standard Processing
6497,CA-2020-111262,28/10/2020,04/11/2020,Standard Processing
899,CA-2020-160983,29/10/2020,04/11/2020,Standard Processing
87,CA-2020-155558,26/10/2020,04/11/2020,Standard Processing
88,CA-2020-155558,26/10/2020,04/11/2020,Standard Processing
6664,CA-2020-162173,26/10/2020,04/11/2020,Standard Processing
6665,CA-2020-162173,26/10/2020,04/11/2020,Standard Processing
8808,US-2020-110646,26/10/2020,04/11/2020,Standard Processing
8809,US-2020-110646,26/10/2020,04/11/2020,Standard Processing
8810,US-2020-110646,26/10/2020,04/11/2020,Standard Processing
9532,CA-2020-102729,26/10/2020,04/11/2020,Standard Processing
5673,CA-2020-127922,27/10/2020,04/11/2020,Standard Processing
5674,CA-2020-127922,27/10/2020,04/11/2020,Standard Processing
8477,CA-2020-134880,27/10/2020,04/11/2020,Standard Processing
9240,CA-2020-110310,27/10/2020,04/11/2020,Standard Processing
9241,CA-2020-110310,27/10/2020,04/11/2020,Standard Processing
9242,CA-2020-110310,27/10/2020,04/11/2020,Standard Processing
8910,CA-2020-160661,28/10/2020,04/11/2020,Standard Processing
1494,CA-2020-139661,30/10/2020,04/11/2020,Standard Processing
1742,CA-2020-152807,30/10/2020,04/11/2020,Standard Processing
1743,CA-2020-152807,30/10/2020,04/11/2020,Standard Processing
1744,CA-2020-152807,30/10/2020,04/11/2020,Standard Processing
1745,CA-2020-152807,30/10/2020,04/11/2020,Standard Processing
7827,CA-2020-117114,31/10/2020,04/11/2020,Standard Processing
7828,CA-2020-117114,31/10/2020,04/11/2020,Standard Processing
7377,US-2020-145597,2/11/2020,06/11/2020,Express
8020,CA-2020-167227,2/11/2020,06/11/2020,Express
8021,CA-2020-167227,2/11/2020,06/11/2020,Express
7997,US-2020-105998,3/11/2020,06/11/2020,Express
7998,US-2020-105998,3/11/2020,06/11/2020,Express
3799,CA-2020-147760,4/11/2020,06/11/2020,Express
3800,CA-2020-147760,4/11/2020,06/11/2020,Express
938,US-2020-111745,5/11/2020,06/11/2020,Express
5903,US-2020-153948,6/11/2020,06/11/2020,Express
5904,US-2020-153948,6/11/2020,06/11/2020,Express
5905,US-2020-153948,6/11/2020,06/11/2020,Express
5906,US-2020-153948,6/11/2020,06/11/2020,Express
5907,US-2020-153948,6/11/2020,06/11/2020,Express
2567,CA-2020-123967,1/11/2020,06/11/2020,Standard Processing
2568,CA-2020-123967,1/11/2020,06/11/2020,Standard Processing
8226,CA-2020-104136,1/11/2020,06/11/2020,Standard Processing
8227,CA-2020-104136,1/11/2020,06/11/2020,Standard Processing
4585,US-2020-163790,2/11/2020,06/11/2020,Standard Processing
4586,US-2020-163790,2/11/2020,06/11/2020,Standard Processing
4587,US-2020-163790,2/11/2020,06/11/2020,Standard Processing
4588,US-2020-163790,2/11/2020,06/11/2020,Standard Processing
4589,US-2020-163790,2/11/2020,06/11/2020,Standard Processing
4590,US-2020-163790,2/11/2020,06/11/2020,Standard Processing
4880,CA-2020-143567,2/11/2020,06/11/2020,Standard Processing
4881,CA-2020-143567,2/11/2020,06/11/2020,Standard Processing
4882,CA-2020-143567,2/11/2020,06/11/2020,Standard Processing
4883,CA-2020-143567,2/11/2020,06/11/2020,Standard Processing
326,CA-2020-153339,3/11/2020,06/11/2020,Standard Processing
5249,US-2020-110989,3/11/2020,06/11/2020,Standard Processing
5424,CA-2020-103009,3/11/2020,06/11/2020,Standard Processing
1707,CA-2020-123491,30/10/2020,06/11/2020,Standard Processing
1708,CA-2020-123491,30/10/2020,06/11/2020,Standard Processing
1709,CA-2020-123491,30/10/2020,06/11/2020,Standard Processing
1710,CA-2020-123491,30/10/2020,06/11/2020,Standard Processing
1711,CA-2020-123491,30/10/2020,06/11/2020,Standard Processing
1712,CA-2020-123491,30/10/2020,06/11/2020,Standard Processing
3349,CA-2020-154732,5/11/2020,09/11/2020,Express
9498,CA-2020-118213,5/11/2020,09/11/2020,Express
9499,CA-2020-118213,5/11/2020,09/11/2020,Express
9500,CA-2020-118213,5/11/2020,09/11/2020,Express
9493,CA-2020-163188,7/11/2020,09/11/2020,Express
6258,CA-2020-141425,2/11/2020,09/11/2020,Standard Processing
8048,CA-2020-130834,3/11/2020,09/11/2020,Standard Processing
1660,CA-2020-127285,30/10/2020,09/11/2020,Standard Processing
1661,CA-2020-127285,30/10/2020,09/11/2020,Standard Processing
6398,CA-2020-131632,31/10/2020,09/11/2020,Standard Processing
2890,CA-2020-164049,2/11/2020,09/11/2020,Standard Processing
3275,CA-2020-116358,2/11/2020,09/11/2020,Standard Processing
3276,CA-2020-116358,2/11/2020,09/11/2020,Standard Processing
5503,CA-2020-127782,2/11/2020,09/11/2020,Standard Processing
5504,CA-2020-127782,2/11/2020,09/11/2020,Standard Processing
5505,CA-2020-127782,2/11/2020,09/11/2020,Standard Processing
5506,CA-2020-127782,2/11/2020,09/11/2020,Standard Processing
9083,CA-2020-169005,2/11/2020,09/11/2020,Standard Processing
2122,CA-2020-158246,9/11/2020,12/11/2020,Express
1364,US-2020-155425,10/11/2020,12/11/2020,Express
1365,US-2020-155425,10/11/2020,12/11/2020,Express
1366,US-2020-155425,10/11/2020,12/11/2020,Express
1367,US-2020-155425,10/11/2020,12/11/2020,Express
1368,US-2020-155425,10/11/2020,12/11/2020,Express
6962,CA-2020-162096,10/11/2020,12/11/2020,Express
8399,CA-2020-120061,2/11/2020,12/11/2020,Standard Processing
3462,CA-2020-114258,5/11/2020,12/11/2020,Standard Processing
9467,CA-2020-102925,5/11/2020,12/11/2020,Standard Processing
9468,CA-2020-102925,5/11/2020,12/11/2020,Standard Processing
9469,CA-2020-102925,5/11/2020,12/11/2020,Standard Processing
9470,CA-2020-102925,5/11/2020,12/11/2020,Standard Processing
9471,CA-2020-102925,5/11/2020,12/11/2020,Standard Processing
9472,CA-2020-102925,5/11/2020,12/11/2020,Standard Processing
9473,CA-2020-102925,5/11/2020,12/11/2020,Standard Processing
9474,CA-2020-102925,5/11/2020,12/11/2020,Standard Processing
2969,CA-2020-167941,6/11/2020,12/11/2020,Standard Processing
2970,CA-2020-167941,6/11/2020,12/11/2020,Standard Processing
2971,CA-2020-167941,6/11/2020,12/11/2020,Standard Processing
2972,CA-2020-167941,6/11/2020,12/11/2020,Standard Processing
2973,CA-2020-167941,6/11/2020,12/11/2020,Standard Processing
3046,CA-2020-125290,6/11/2020,12/11/2020,Standard Processing
3047,CA-2020-125290,6/11/2020,12/11/2020,Standard Processing
8621,US-2020-119319,6/11/2020,12/11/2020,Standard Processing
2074,CA-2020-122504,7/11/2020,12/11/2020,Standard Processing
2075,CA-2020-122504,7/11/2020,12/11/2020,Standard Processing
5648,CA-2020-168179,2/11/2020,12/11/2020,Standard Processing
6823,US-2020-115609,2/11/2020,12/11/2020,Standard Processing
415,CA-2020-142636,3/11/2020,12/11/2020,Standard Processing
416,CA-2020-142636,3/11/2020,12/11/2020,Standard Processing
762,CA-2020-126046,3/11/2020,12/11/2020,Standard Processing
2803,CA-2020-143329,3/11/2020,12/11/2020,Standard Processing
2907,CA-2020-121615,3/11/2020,12/11/2020,Standard Processing
2908,CA-2020-121615,3/11/2020,12/11/2020,Standard Processing
2909,CA-2020-121615,3/11/2020,12/11/2020,Standard Processing
4264,CA-2020-110429,3/11/2020,12/11/2020,Standard Processing
5700,CA-2020-148320,3/11/2020,12/11/2020,Standard Processing
6352,CA-2020-161130,3/11/2020,12/11/2020,Standard Processing
7716,US-2020-101518,3/11/2020,12/11/2020,Standard Processing
8294,US-2020-168802,3/11/2020,12/11/2020,Standard Processing
8305,CA-2020-135419,3/11/2020,12/11/2020,Standard Processing
8821,CA-2020-100622,3/11/2020,12/11/2020,Standard Processing
8822,CA-2020-100622,3/11/2020,12/11/2020,Standard Processing
8823,CA-2020-100622,3/11/2020,12/11/2020,Standard Processing
8824,CA-2020-100622,3/11/2020,12/11/2020,Standard Processing
8911,CA-2020-102610,4/11/2020,12/11/2020,Standard Processing
8912,CA-2020-102610,4/11/2020,12/11/2020,Standard Processing
8913,CA-2020-102610,4/11/2020,12/11/2020,Standard Processing
8914,CA-2020-102610,4/11/2020,12/11/2020,Standard Processing
9606,US-2020-122672,4/11/2020,12/11/2020,Standard Processing
9607,US-2020-122672,4/11/2020,12/11/2020,Standard Processing
9761,CA-2020-159135,4/11/2020,12/11/2020,Standard Processing
2308,CA-2020-116225,5/11/2020,12/11/2020,Standard Processing
7490,CA-2020-157196,5/11/2020,12/11/2020,Standard Processing
419,CA-2020-154816,6/11/2020,12/11/2020,Standard Processing
7099,CA-2020-144596,6/11/2020,12/11/2020,Standard Processing
2726,CA-2020-149888,7/11/2020,12/11/2020,Standard Processing
2727,CA-2020-149888,7/11/2020,12/11/2020,Standard Processing
3559,CA-2020-152737,7/11/2020,12/11/2020,Standard Processing
3560,CA-2020-152737,7/11/2020,12/11/2020,Standard Processing
901,CA-2020-150959,11/11/2020,13/11/2020,Express
902,CA-2020-150959,11/11/2020,13/11/2020,Express
8997,US-2020-116491,11/11/2020,13/11/2020,Express
1866,US-2020-116659,12/11/2020,13/11/2020,Express
2950,CA-2020-134915,12/11/2020,13/11/2020,Express
2951,CA-2020-134915,12/11/2020,13/11/2020,Express
2952,CA-2020-134915,12/11/2020,13/11/2020,Express
2953,CA-2020-134915,12/11/2020,13/11/2020,Express
2954,CA-2020-134915,12/11/2020,13/11/2020,Express
2955,CA-2020-134915,12/11/2020,13/11/2020,Express
9370,CA-2020-113460,7/11/2020,13/11/2020,Standard Processing
97,CA-2020-161018,9/11/2020,13/11/2020,Standard Processing
3182,CA-2020-152912,9/11/2020,13/11/2020,Standard Processing
3183,CA-2020-152912,9/11/2020,13/11/2020,Standard Processing
3184,CA-2020-152912,9/11/2020,13/11/2020,Standard Processing
3185,CA-2020-152912,9/11/2020,13/11/2020,Standard Processing
5391,CA-2020-163874,10/11/2020,13/11/2020,Standard Processing
838,US-2020-156083,4/11/2020,13/11/2020,Standard Processing
1411,CA-2020-105144,4/11/2020,13/11/2020,Standard Processing
127,US-2020-107272,5/11/2020,13/11/2020,Standard Processing
128,US-2020-107272,5/11/2020,13/11/2020,Standard Processing
96,US-2020-109484,6/11/2020,13/11/2020,Standard Processing
1229,CA-2020-100013,6/11/2020,13/11/2020,Standard Processing
1230,CA-2020-100013,6/11/2020,13/11/2020,Standard Processing
1231,CA-2020-100013,6/11/2020,13/11/2020,Standard Processing
3675,CA-2020-154109,6/11/2020,13/11/2020,Standard Processing
3676,CA-2020-154109,6/11/2020,13/11/2020,Standard Processing
8966,CA-2020-106691,6/11/2020,13/11/2020,Standard Processing
9482,CA-2020-150504,6/11/2020,13/11/2020,Standard Processing
7449,CA-2020-115448,11/11/2020,16/11/2020,Express
4827,US-2020-136707,12/11/2020,16/11/2020,Express
85,US-2020-119662,13/11/2020,16/11/2020,Express
2628,US-2020-165344,13/11/2020,16/11/2020,Express
2629,US-2020-165344,13/11/2020,16/11/2020,Express
2630,US-2020-165344,13/11/2020,16/11/2020,Express
6747,CA-2020-159156,13/11/2020,16/11/2020,Express
2139,US-2020-157896,16/11/2020,16/11/2020,Express
3299,CA-2020-136308,16/11/2020,16/11/2020,Express
7492,US-2020-118598,16/11/2020,16/11/2020,Express
198,CA-2020-107720,6/11/2020,16/11/2020,Standard Processing
8169,CA-2020-107174,6/11/2020,16/11/2020,Standard Processing
8170,CA-2020-107174,6/11/2020,16/11/2020,Standard Processing
8171,CA-2020-107174,6/11/2020,16/11/2020,Standard Processing
4779,CA-2020-132346,7/11/2020,16/11/2020,Standard Processing
8331,CA-2020-113572,7/11/2020,16/11/2020,Standard Processing
7036,CA-2020-119494,9/11/2020,16/11/2020,Standard Processing
8594,CA-2020-159667,9/11/2020,16/11/2020,Standard Processing
8595,CA-2020-159667,9/11/2020,16/11/2020,Standard Processing
9006,CA-2020-107825,18/11/2020,18/11/2020,Express
9007,CA-2020-107825,18/11/2020,18/11/2020,Express
9008,CA-2020-107825,18/11/2020,18/11/2020,Express
9009,CA-2020-107825,18/11/2020,18/11/2020,Express
8093,CA-2020-143658,8/11/2020,18/11/2020,Standard Processing
3317,CA-2020-161739,10/11/2020,18/11/2020,Standard Processing
6415,CA-2020-142671,10/11/2020,18/11/2020,Standard Processing
6989,CA-2020-158561,11/11/2020,18/11/2020,Standard Processing
7468,CA-2020-148985,11/11/2020,18/11/2020,Standard Processing
9261,CA-2020-167976,11/11/2020,18/11/2020,Standard Processing
506,CA-2020-134978,12/11/2020,18/11/2020,Standard Processing
6213,CA-2020-149944,12/11/2020,18/11/2020,Standard Processing
6214,CA-2020-149944,12/11/2020,18/11/2020,Standard Processing
9639,US-2020-125808,12/11/2020,18/11/2020,Standard Processing
9720,CA-2020-166835,12/11/2020,18/11/2020,Standard Processing
3783,CA-2020-165204,13/11/2020,18/11/2020,Standard Processing
3784,CA-2020-165204,13/11/2020,18/11/2020,Standard Processing
7758,CA-2020-112844,13/11/2020,18/11/2020,Standard Processing
7759,CA-2020-112844,13/11/2020,18/11/2020,Standard Processing
8612,CA-2020-123624,13/11/2020,18/11/2020,Standard Processing
8432,CA-2020-155621,8/11/2020,18/11/2020,Standard Processing
2420,CA-2020-159597,9/11/2020,18/11/2020,Standard Processing
2421,CA-2020-159597,9/11/2020,18/11/2020,Standard Processing
4611,US-2020-141852,9/11/2020,18/11/2020,Standard Processing
3218,CA-2020-104640,10/11/2020,18/11/2020,Standard Processing
3219,CA-2020-104640,10/11/2020,18/11/2020,Standard Processing
7326,US-2020-128447,10/11/2020,18/11/2020,Standard Processing
7327,US-2020-128447,10/11/2020,18/11/2020,Standard Processing
7352,CA-2020-141138,10/11/2020,18/11/2020,Standard Processing
8530,CA-2020-137624,10/11/2020,18/11/2020,Standard Processing
2836,CA-2020-110842,11/11/2020,18/11/2020,Standard Processing
2837,CA-2020-110842,11/11/2020,18/11/2020,Standard Processing
2838,CA-2020-110842,11/11/2020,18/11/2020,Standard Processing
4227,CA-2020-120327,11/11/2020,18/11/2020,Standard Processing
5079,CA-2020-143217,11/11/2020,18/11/2020,Standard Processing
5117,CA-2020-154137,11/11/2020,18/11/2020,Standard Processing
237,CA-2020-160514,12/11/2020,18/11/2020,Standard Processing
3472,CA-2020-122644,12/11/2020,18/11/2020,Standard Processing
3473,CA-2020-122644,12/11/2020,18/11/2020,Standard Processing
4741,CA-2020-164364,12/11/2020,18/11/2020,Standard Processing
4742,CA-2020-164364,12/11/2020,18/11/2020,Standard Processing
4743,CA-2020-164364,12/11/2020,18/11/2020,Standard Processing
7769,CA-2020-154088,12/11/2020,18/11/2020,Standard Processing
8429,US-2020-132220,12/11/2020,18/11/2020,Standard Processing
961,CA-2020-152142,14/11/2020,18/11/2020,Standard Processing
1073,CA-2020-106943,14/11/2020,18/11/2020,Standard Processing
9732,CA-2020-124261,14/11/2020,18/11/2020,Standard Processing
9218,US-2020-118157,14/11/2020,20/11/2020,Express
6541,US-2020-107888,16/11/2020,20/11/2020,Express
6542,US-2020-107888,16/11/2020,20/11/2020,Express
6543,US-2020-107888,16/11/2020,20/11/2020,Express
6544,US-2020-107888,16/11/2020,20/11/2020,Express
2846,CA-2020-138163,17/11/2020,20/11/2020,Express
1479,CA-2020-121468,19/11/2020,20/11/2020,Express
6950,CA-2020-143021,19/11/2020,20/11/2020,Express
6951,CA-2020-143021,19/11/2020,20/11/2020,Express
1551,US-2020-124926,13/11/2020,20/11/2020,Standard Processing
3700,CA-2020-160416,13/11/2020,20/11/2020,Standard Processing
5441,US-2020-153633,13/11/2020,20/11/2020,Standard Processing
615,CA-2020-138611,14/11/2020,20/11/2020,Standard Processing
616,CA-2020-138611,14/11/2020,20/11/2020,Standard Processing
8875,CA-2020-142489,14/11/2020,20/11/2020,Standard Processing
2775,CA-2020-143455,11/11/2020,20/11/2020,Standard Processing
3175,CA-2020-157483,11/11/2020,20/11/2020,Standard Processing
1500,CA-2020-130386,12/11/2020,20/11/2020,Standard Processing
1501,CA-2020-130386,12/11/2020,20/11/2020,Standard Processing
1502,CA-2020-130386,12/11/2020,20/11/2020,Standard Processing
3135,CA-2020-164168,12/11/2020,20/11/2020,Standard Processing
3136,CA-2020-164168,12/11/2020,20/11/2020,Standard Processing
3137,CA-2020-164168,12/11/2020,20/11/2020,Standard Processing
3138,CA-2020-164168,12/11/2020,20/11/2020,Standard Processing
3139,CA-2020-164168,12/11/2020,20/11/2020,Standard Processing
3140,CA-2020-164168,12/11/2020,20/11/2020,Standard Processing
4866,CA-2020-122490,13/11/2020,20/11/2020,Standard Processing
4867,CA-2020-122490,13/11/2020,20/11/2020,Standard Processing
4868,CA-2020-122490,13/11/2020,20/11/2020,Standard Processing
4869,CA-2020-122490,13/11/2020,20/11/2020,Standard Processing
5805,CA-2020-113873,13/11/2020,20/11/2020,Standard Processing
5806,CA-2020-113873,13/11/2020,20/11/2020,Standard Processing
8320,CA-2020-133620,13/11/2020,20/11/2020,Standard Processing
9672,US-2020-140312,13/11/2020,20/11/2020,Standard Processing
1653,US-2020-132444,18/11/2020,23/11/2020,Express
1654,US-2020-132444,18/11/2020,23/11/2020,Express
1655,US-2020-132444,18/11/2020,23/11/2020,Express
1656,US-2020-132444,18/11/2020,23/11/2020,Express
1657,US-2020-132444,18/11/2020,23/11/2020,Express
547,CA-2020-162929,19/11/2020,23/11/2020,Express
548,CA-2020-162929,19/11/2020,23/11/2020,Express
3615,CA-2020-112529,19/11/2020,23/11/2020,Express
3616,CA-2020-112529,19/11/2020,23/11/2020,Express
5309,CA-2020-131254,19/11/2020,23/11/2020,Express
5310,CA-2020-131254,19/11/2020,23/11/2020,Express
5311,CA-2020-131254,19/11/2020,23/11/2020,Express
1039,CA-2020-121818,20/11/2020,23/11/2020,Express
1040,CA-2020-121818,20/11/2020,23/11/2020,Express
4389,CA-2020-111556,20/11/2020,23/11/2020,Express
4390,CA-2020-111556,20/11/2020,23/11/2020,Express
4391,CA-2020-111556,20/11/2020,23/11/2020,Express
4392,CA-2020-111556,20/11/2020,23/11/2020,Express
9039,CA-2020-157420,21/11/2020,23/11/2020,Express
8686,CA-2020-137323,14/11/2020,23/11/2020,Standard Processing
8716,CA-2020-121678,16/11/2020,23/11/2020,Standard Processing
8554,US-2020-102904,13/11/2020,23/11/2020,Standard Processing
5190,US-2020-136679,14/11/2020,23/11/2020,Standard Processing
5191,US-2020-136679,14/11/2020,23/11/2020,Standard Processing
4172,CA-2020-100601,16/11/2020,23/11/2020,Standard Processing
9666,CA-2020-157448,16/11/2020,23/11/2020,Standard Processing
9667,CA-2020-157448,16/11/2020,23/11/2020,Standard Processing
3381,CA-2020-103156,23/11/2020,25/11/2020,Express
8428,CA-2020-167017,23/11/2020,25/11/2020,Express
8117,CA-2020-105543,24/11/2020,25/11/2020,Express
9123,CA-2020-162250,24/11/2020,25/11/2020,Express
9746,CA-2020-137505,24/11/2020,25/11/2020,Express
9747,CA-2020-137505,24/11/2020,25/11/2020,Express
5038,CA-2020-141719,17/11/2020,25/11/2020,Standard Processing
6505,CA-2020-128265,17/11/2020,25/11/2020,Standard Processing
9294,US-2020-116505,17/11/2020,25/11/2020,Standard Processing
7962,CA-2020-104864,18/11/2020,25/11/2020,Standard Processing
7963,CA-2020-104864,18/11/2020,25/11/2020,Standard Processing
7964,CA-2020-104864,18/11/2020,25/11/2020,Standard Processing
7965,CA-2020-104864,18/11/2020,25/11/2020,Standard Processing
7966,CA-2020-104864,18/11/2020,25/11/2020,Standard Processing
1598,CA-2020-158876,19/11/2020,25/11/2020,Standard Processing
1599,CA-2020-158876,19/11/2020,25/11/2020,Standard Processing
1600,CA-2020-158876,19/11/2020,25/11/2020,Standard Processing
1601,CA-2020-158876,19/11/2020,25/11/2020,Standard Processing
5925,CA-2020-146458,19/11/2020,25/11/2020,Standard Processing
560,CA-2020-118731,20/11/2020,25/11/2020,Standard Processing
561,CA-2020-118731,20/11/2020,25/11/2020,Standard Processing
7927,CA-2020-120404,20/11/2020,25/11/2020,Standard Processing
7928,CA-2020-120404,20/11/2020,25/11/2020,Standard Processing
7929,CA-2020-120404,20/11/2020,25/11/2020,Standard Processing
4075,CA-2020-108112,15/11/2020,25/11/2020,Standard Processing
4076,CA-2020-108112,15/11/2020,25/11/2020,Standard Processing
2874,CA-2020-137022,16/11/2020,25/11/2020,Standard Processing
4776,CA-2020-108091,16/11/2020,25/11/2020,Standard Processing
5269,US-2020-114657,16/11/2020,25/11/2020,Standard Processing
7589,CA-2020-122945,16/11/2020,25/11/2020,Standard Processing
9618,CA-2020-160633,16/11/2020,25/11/2020,Standard Processing
9619,CA-2020-160633,16/11/2020,25/11/2020,Standard Processing
9620,CA-2020-160633,16/11/2020,25/11/2020,Standard Processing
2287,CA-2020-165687,17/11/2020,25/11/2020,Standard Processing
3024,CA-2020-124674,17/11/2020,25/11/2020,Standard Processing
4191,CA-2020-166709,17/11/2020,25/11/2020,Standard Processing
7120,CA-2020-118122,17/11/2020,25/11/2020,Standard Processing
7318,CA-2020-158120,17/11/2020,25/11/2020,Standard Processing
7319,CA-2020-158120,17/11/2020,25/11/2020,Standard Processing
7756,CA-2020-100902,17/11/2020,25/11/2020,Standard Processing
7757,CA-2020-100902,17/11/2020,25/11/2020,Standard Processing
8191,US-2020-155866,17/11/2020,25/11/2020,Standard Processing
8192,US-2020-155866,17/11/2020,25/11/2020,Standard Processing
9988,CA-2020-163629,17/11/2020,25/11/2020,Standard Processing
9989,CA-2020-163629,17/11/2020,25/11/2020,Standard Processing
2044,US-2020-158946,18/11/2020,25/11/2020,Standard Processing
2930,CA-2020-143434,18/11/2020,25/11/2020,Standard Processing
3946,CA-2020-167871,18/11/2020,25/11/2020,Standard Processing
3947,CA-2020-167871,18/11/2020,25/11/2020,Standard Processing
5750,CA-2020-104913,18/11/2020,25/11/2020,Standard Processing
8110,CA-2020-160122,18/11/2020,25/11/2020,Standard Processing
8111,CA-2020-160122,18/11/2020,25/11/2020,Standard Processing
304,US-2020-152380,19/11/2020,25/11/2020,Standard Processing
2552,CA-2020-101042,19/11/2020,25/11/2020,Standard Processing
2553,CA-2020-101042,19/11/2020,25/11/2020,Standard Processing
2944,CA-2020-126242,19/11/2020,25/11/2020,Standard Processing
2945,CA-2020-126242,19/11/2020,25/11/2020,Standard Processing
3443,CA-2020-168858,19/11/2020,25/11/2020,Standard Processing
3444,CA-2020-168858,19/11/2020,25/11/2020,Standard Processing
4138,CA-2020-110926,19/11/2020,25/11/2020,Standard Processing
4753,CA-2020-103499,20/11/2020,25/11/2020,Standard Processing
4011,CA-2020-100811,21/11/2020,27/11/2020,Express
4012,CA-2020-100811,21/11/2020,27/11/2020,Express
8975,CA-2020-156622,23/11/2020,27/11/2020,Express
8976,CA-2020-156622,23/11/2020,27/11/2020,Express
8977,CA-2020-156622,23/11/2020,27/11/2020,Express
8978,CA-2020-156622,23/11/2020,27/11/2020,Express
4765,CA-2020-123701,24/11/2020,27/11/2020,Express
511,CA-2020-135307,26/11/2020,27/11/2020,Express
512,CA-2020-135307,26/11/2020,27/11/2020,Express
426,CA-2020-149160,23/11/2020,27/11/2020,Standard Processing
427,CA-2020-149160,23/11/2020,27/11/2020,Standard Processing
3554,CA-2020-107832,23/11/2020,27/11/2020,Standard Processing
2593,CA-2020-128300,24/11/2020,27/11/2020,Standard Processing
2594,CA-2020-128300,24/11/2020,27/11/2020,Standard Processing
4355,CA-2020-153654,24/11/2020,27/11/2020,Standard Processing
2151,US-2020-139969,19/11/2020,27/11/2020,Standard Processing
2172,US-2020-137491,19/11/2020,27/11/2020,Standard Processing
5594,US-2020-108014,19/11/2020,27/11/2020,Standard Processing
1813,US-2020-161193,20/11/2020,27/11/2020,Standard Processing
1814,US-2020-161193,20/11/2020,27/11/2020,Standard Processing
2072,US-2020-110996,20/11/2020,27/11/2020,Standard Processing
4841,CA-2020-154123,20/11/2020,27/11/2020,Standard Processing
3853,CA-2020-130526,26/11/2020,30/11/2020,Express
914,CA-2020-102519,27/11/2020,30/11/2020,Express
915,CA-2020-102519,27/11/2020,30/11/2020,Express
3070,US-2020-120089,30/11/2020,30/11/2020,Express
3848,CA-2020-129000,25/11/2020,30/11/2020,Standard Processing
2782,CA-2020-146724,20/11/2020,30/11/2020,Standard Processing
1874,CA-2020-142888,21/11/2020,30/11/2020,Standard Processing
2213,CA-2020-107874,21/11/2020,30/11/2020,Standard Processing
2243,CA-2020-103380,21/11/2020,30/11/2020,Standard Processing
2244,CA-2020-103380,21/11/2020,30/11/2020,Standard Processing
2245,CA-2020-103380,21/11/2020,30/11/2020,Standard Processing
2246,CA-2020-103380,21/11/2020,30/11/2020,Standard Processing
2247,CA-2020-103380,21/11/2020,30/11/2020,Standard Processing
6147,CA-2020-105130,21/11/2020,30/11/2020,Standard Processing
6148,CA-2020-105130,21/11/2020,30/11/2020,Standard Processing
6363,CA-2020-110443,21/11/2020,30/11/2020,Standard Processing
6364,CA-2020-110443,21/11/2020,30/11/2020,Standard Processing
6365,CA-2020-110443,21/11/2020,30/11/2020,Standard Processing
3723,CA-2020-144036,22/11/2020,30/11/2020,Standard Processing
4773,CA-2020-119746,23/11/2020,30/11/2020,Standard Processing
4774,CA-2020-119746,23/11/2020,30/11/2020,Standard Processing
4775,CA-2020-119746,23/11/2020,30/11/2020,Standard Processing
6303,CA-2020-166919,23/11/2020,30/11/2020,Standard Processing
8801,CA-2020-148992,23/11/2020,30/11/2020,Standard Processing
8642,CA-2020-147767,2/12/2020,02/12/2020,Express
4349,CA-2020-169894,24/11/2020,02/12/2020,Standard Processing
4350,CA-2020-169894,24/11/2020,02/12/2020,Standard Processing
6319,CA-2020-161459,25/11/2020,02/12/2020,Standard Processing
6320,CA-2020-161459,25/11/2020,02/12/2020,Standard Processing
6979,CA-2020-155159,25/11/2020,02/12/2020,Standard Processing
9463,US-2020-109610,25/11/2020,02/12/2020,Standard Processing
7320,CA-2020-100097,26/11/2020,02/12/2020,Standard Processing
7321,CA-2020-100097,26/11/2020,02/12/2020,Standard Processing
6638,CA-2020-103352,27/11/2020,02/12/2020,Standard Processing
6639,CA-2020-103352,27/11/2020,02/12/2020,Standard Processing
107,CA-2020-119004,23/11/2020,02/12/2020,Standard Processing
108,CA-2020-119004,23/11/2020,02/12/2020,Standard Processing
109,CA-2020-119004,23/11/2020,02/12/2020,Standard Processing
554,CA-2020-101945,24/11/2020,02/12/2020,Standard Processing
1492,CA-2020-166436,24/11/2020,02/12/2020,Standard Processing
1493,CA-2020-166436,24/11/2020,02/12/2020,Standard Processing
3590,CA-2020-146535,24/11/2020,02/12/2020,Standard Processing
3591,CA-2020-146535,24/11/2020,02/12/2020,Standard Processing
4467,CA-2020-168641,24/11/2020,02/12/2020,Standard Processing
